user,restoran,text,pesanan,harga,lokasi,kategori,rating
henie_herliani,Katsunyaka,"Cabang katsunyaka yang nyempil .- katsu tamagoyaki Don : katsu yang dibalut dengan telur , disajikan diatas nasi yang pulen . Ada saladnya juga , untuk katsunya tebal jadi gurih karna dibalut telur .- matcha : lekoh dan manisnya pas .- katsu original : daging ayam nya tebal tapi luarnya garing .- butter rice : butternya ga terlalu berasa","Katsu tamagoyaki don, Matcha, katsu original, Butter rice"," < Rp. 50.000


",Riau,Jepang,4.0
henie_herliani,Mie Akuy Antapani,"Nyoba pesen Yamin asin baso pangsit tahu : - Mienya lembut dan gurih , ada topping ayamnya- Untuk kuahnya bening dan berasa gurih.- basonya kenyal dan berasa daging- pangsit rebusnya lembut dan ada isian daging ayamnya.- tahunya gendut ada isiannya juga , lembut dan enak .1 porsinya lumayan banyak dan bikin kenyang.",Yamin asin baso pangsit tahu," < Rp. 50.000


",Antapani,Indonesia,3.6
henie_herliani,Katsunyaka,"Nyobain paket yang lagi promo udah lgsg dapet minuman .- Bento A : isinya lumayan banyak , ada salad , semangka , telur , katsu original dan aneka gorengan nya juga . Menu yang komplit banget dan mengenyangkan.- minumnya bisa pilih ocha / lemon tea .Untuk lemon tea nya seger banget dan manisnya pas - Chicken cheese set : katsu yang dalemnya ada keju yang melimpah , ga usah ditanya lagi rasanya enak banget . Dagingnya tebal , luarnya garing dan rasanya gurih .- puding brown sugar : teksturnya lembut banget , manisnya juga pas . Favorit - rice garlic butter : pulen, bersih dan enak.","BENTO A, Chicken Cheese Set, puding brown sugar"," < Rp. 50.000


",Setiabudhi,Jepang,3.8
henie_herliani,Tekun,"Tempatnya ga terlalu besar , tapi bisa minum ditempat. Menunya banyak pilihan dan harganya terjangkau .- ice cream cone : es krimnya enak dan milky banget .- kopi susu tekun  medium : kopinya berasa , lumayan creamy dan manisnya pas .- ovaltine original small : lekoh dan manisnya pas .","Ovaltine original small ice, ice cream cone, kopi susu tekun medium ice"," < Rp. 50.000


",Surapati,Minuman,3.8
henie_herliani,Sambal Pecel Braga,"Tempatnya penuh jadi penasaran sama rasanya .- Sambelnya ada 2 jenis : sambel ijo = ga pedas sambel tomat = enak tapi kurang pedas - Untuk lalaban ada ketimun , kol , daun kemangi dan selada .- Untuk pilihan lauknya lumayan banyak .* Kulit goreng : 1 porsinya lumayan banyak , digoreng garing , bumbunya berasa dan enak .* Babat raweuy : bersih , garing dan enak .* Nasi : bersih dan pulen , porsinya lumayan banyak * Cimplung : enak tapi ukurannya mini.* Tahu : fresh dan enak .* Jukut goreng : digoreng garing , ada rasa gurihnya .* Es teh manis : perpaduan teh dan gulanya pas.","kulit goreng, babat raweuy, Nasi, cimplung, Tahu, jukut goreng, Es Teh Manis"," < Rp. 50.000


",Braga,Indonesia,3.8
henie_herliani,Dunkin' Donuts,"Kebetulan lagi ada promo beli 6 gratis 6 , untuk donat classic. Variannya lumayan banyak , sayang donat favorit yang triple choc nya habis .Donat disini enak , empuk , isiannya banyak , toppingnya juga banyak dan manisnya pas.Beberapa varian yg dicoba : - smiley - greentea- strawberry- chocolate lemon - chocolate- cookies and creamSelalu suka sama isian dan topping donatnya .","Smiley, greentea, chocolate lemon, Chocolate, Strawberry, cookies and cream"," < Rp. 50.000


",Dewi Sartika,Donat,3.8
henie_herliani,Ayam Crisbar,"Ke 2 kalinya makan disini , dan nyoba menu yg lain .- paket nikmat : isinya ada ayam yg potongan nya lumayan besar, spicy kale, untuk nasinya bisa ambil sendiri . Ayamnya crispy , bumbunya berasa dan enak.- paket chicken skin : kulit ayam 3 pcs , telur orek , spicy kale ,sambal kemangi , untuk nasinya ambil sendiri. Kulitnya lebar² dan garing .- es teh manis : teh nya berasa , manisnya pas dan bisa Refill sepuasnya.","paket nikmat, paket chicken skin, Es Teh Manis"," < Rp. 50.000


",[ Antapani ],,4.0
henie_herliani,Tokokari,"Tempatnya mungil , tapi bisa makan ditempat. Pesanannya dibuat dadakan sesuai orderan.- chicken katsu curry rice : paket dengan nasi , currynya berasa tapi ga bikin enek , ada potongan wortel dan kentang nya . Untuk katsunya lumayan tebal dan garing , rasanya juga enak.- Krispy egg curry rice : telur dadarnya tebal dan garing tapi dalemnya msh lembut . Currynya berasa dan enak dengan potongan wortel dan kentang. Paket dengan nasi yang bikin kenyang.","Chicken Katsu Curry Rice, krispy egg curry rice"," < Rp. 50.000


",Cilaki,Jepang,3.6
henie_herliani,Ice Cream Service,"Spot ice cream yang tempatnya mungil , bisa makan ditempat juga karena ada kursi dan mejanya.Ice cream nya ada beberapa rasa :- choco , mango, vanilla dan strawberry . Untuk toppingnya ada : - froot floops , corn flakes , matcha dan Milo.Nyobain yang choco BF goodrich yang ukuran coupe alias cone , dengan topping taburan matcha yang harganya 15 rb.Untuk ice cream nya dpt 2 Scoop , coklatnya berasa banget dan lekoh , susunya juga berasa .Taburan matchanya nambah rasa jadi lebih berwarna.",Choco bf goodrich coupe," < Rp. 50.000


",Cilaki,Es Krim,3.6
henie_herliani,Donat Pops,"Salah satu donat favorit dibandung.Ada pilihan donat lumer , donat rainbow , donat tabur , donat isi , donat asin dan ada minumannya juga.Untuk topping nya ada banyak rasa : - avocado           - coffe mocca- cheese              - greentea - tiramisu            - hazelnut - dark choco       - manggo - banana             - Oreo vanilla - Cappucino.      - taro - caramel            - Thai tea * Donat lumer bisa pilih 4 rasa ( cheese , dark choco, Thai tea sama green tea)Semua rasanya enak , manisnya pas , donatnya mungil tapi makan 1 aja udah kenyang . Luarnya empuk tapi dalemnya padet .",Donat lumer," < Rp. 50.000


",Dago Bawah,Donat,4.0
henie_herliani,Ayam Crisbar,"Biasanya beli di online , skrg langsung makan ditempat. Untuk menu nya lumayan banyak pilihan , ada menu tebus murah juga .Untuk es teh manisnya bisa Refill sepuasnya.- ayam Crisbar keju butter rice : ayamnya krispi dan enak berasa bumbunya. Saus kejunya juga enak . Tapi butter rice nya kurang , jadi kaya nasi biasa .Kale Krispy nya juara.- nasi goreng merdeka : untuk porsinya emang banyak , cuman bumbunya kurang berasa . Isinya ada telur dan potongan daging ayam.- geprek crispy nasi uduk : potongan ayamnya besar , untuk nasinya uduknya kurang berasa gurihnya. Sambelnya pedas mantul . Kale crispy nya gurih dan garing.- es lemon tea : perpaduan teh dan lemon tea yg pas dan seger .- es teh manis : teh nya lekoh , manisnya pas.","Ayam crisbar keju butter rice, nasi goreng merdeka, geprek crispy nasi uduk, es lemon tea, Es Teh Manis"," < Rp. 50.000


",[ Antapani ],,4.0
henie_herliani,Bakso Malang Haji Darmo Xpress,"Baso prasmanan di area food court Gramedia BIP.Tempatnya mungil tapi bisa makan ditempat.Ada satuan sama ada paket nya juga .Kuahnya medok dan berasa kaldunya, ada potongan gajih juga .- paket baso malang reguler : mie , tahu , Siomay goreng ,baso urat dan baso kecil. - paket baso cincang reguler : mie , tahu , Siomay goreng dan baso cincang besar . - paket baso polos reguler : mie , siomay kering , tahu, siomay basah dan baso kecil .Porsinya mengenyangkan, basonya berasa daging, tahunya ada isian baso dan siomay gorengnya juga enak .","Paket baso malang reguler, paket baso cincang reguler, paket baso polos reguler"," < Rp. 50.000


",Merdeka,Indonesia,3.8
henie_herliani,Tomoro Coffee,"Nyoba menu barunya tomoro coffe .- strawberry americano ice regular : kopinya berasa , strawberry nya juga . Jadi perpaduan pas kopi tapi ada rasa segernya , manisnya juga pas .- cappuccino ice large : kopinya berasa banget , manisnya ga berasa , rasanya lebih dominan cappucino nya . Tapi bisa nambah gula sachet klo pengen tambah  Manis .","Cappucino ice large, strawberry americano ice regular"," < Rp. 50.000


",Merdeka,Minuman,3.6
henie_herliani,Sir Loin Beef House,"Nyobain paket serba 35 rb , tapi harus sabar karena penuh dan makanan datang agak lama . Tapi minuman nya datang duluan .French fries nya garingnya pas .- sirloin steak : porsi dagingnya lumayan untuk ukuran harga 35 rb ,dagingnya tebal , sayurannya juga oke , untuk saus mushroom nya kurang berasa .- single Hamburg : daging sapi cincang yg dibentuk bulat , empuk , bumbunya berasa , untuk saus blackpapper nya kurang berasa . Untuk saladnya fresh .- chicken popcorn : pesanan yg duluan datang , porsinya lumayan , ayamnya enak dan berasa bumbunya. Saus nya juga enak . - es teh manis : tehnya berasa , manisnya pas .","Chicken Popcorn, single Hamburg, Sirloin steak, Es Teh Manis"," < Rp. 50.000


",Karapitan,Barat,4.0
henie_herliani,BMK (Baso Mie Kopi),"Akhirnya ke bmk lagi setelah sekian lama , rasanya tetap sama ga berubah , pelayanannya cepat dan ramah.- bmk super komplit : isinya bener² komplit , ada siomay, tahu, baso goreng , pangsit , baso , mie dan bihun . Kuah kaldunya berasa , basonya enak dan porsinya mengenyangkan.- nasi SOP daging iga :  kuahnya gurih,  wortel , daging dan kentangnya empuk , cuman ukuran nasinya mungil.- es kopi susu : lekoh , creamy , kopi dan susunya  berasa .","BMK Super Komplit, nasi sop daging iga, Es kopi susu"," Rp. 50.000 - Rp. 100.000


",Dewi Sartika,Indonesia,3.8
henie_herliani,Farel Patisserie Cafe,"Tempatnya cozy , pilihan croissant nya banyak , ada aneka cake , roti dan kopi untuk temen nongkrong.Nyoba beberapa menu andalannya disini.- Oreo cheesecake : manisnya pas , oreonya berasa banget , lembut dan enak .- greentea imperial cake : green tea nya berasa , perpaduan pas dengan isian coklatnya . Cakenya lembut , manisnya oke .- blueberry cheesecake : lembut , manis da segar dari blueberry nya . - Croissant beef : tipe asin dengan isian daging sapi cincang . Bumbu beef nya berasa dan luarnya renyah .- almond croissant : renyah dan isiannya almondnya enak , manisnya pas.- hazelnut roll Danish : bentuknya bulat pipih dan besar dibanding yang lainnya . Hazelnut nya berasa banget enak dan renyah , cuman hazelnut nya kurang banyak dan merata dibagian dalamnya .- Tiramisu croissant : dengan topping tiramisu dan ada tambahan kopi yang dipencet lgsg . Untuk tiramisunya berasa , tapi kopinya kurang . Renyah dan enak .- Chocolate Pepito : dengan 2 layer dan dalemnya coklat. Luarnya renyah , coklatnya berasa banget dan enak .- Mix berry lemon : perpaduan buah strawberry, lychee dan simple Syrup. Rasanya seger , manisnya pas dan strawberry nya berasa banget.","Oreo cheesecake, green tea imperial cake, Blueberry Cheesecake, croissant beef, Almond croissant, Hazelnut Roll Danish, tiramisu croissant, Chocolate Pepito, Mix Berry Lemon"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Buah Batu,Kafe,3.8
henie_herliani,Kini Cheese Tea,"Lagi panas²nya , cocok banget beli minuman pelepas dahaga .Tempatnya mungil , tapi lumayan antriannya panjang- folks blue original regular : minuman berwarna biru , yang enak , manisnya pas dan lekoh .- es lemon tea jumbo : ukurannya jumbo tapi harganya cuman 5 rb . Teh nya berasa , seger dari lemonnya juga ada , manisnya juga pas.","Folks blue original regular, es lemon tea jumbo"," < Rp. 50.000


",Merdeka,Minuman,3.8
henie_herliani,Bakso Goreng Baginda,"Klo kesini harus sabar nunggu baso gorengnya yang dibuat dadakan. Dapet harga promo 10 rb / 3 pcs , dari harga aslinya 4 rb / pcs .Ada 2 varian , baso goreng mekar dan baso goreng gepeng .- baso goreng mekar : baso goreng pada umumnya , Untuk daging ikan dan ayamnya kurang berasa, adonannya baso gorengnya juga asin. Garing tapi bagian dalem nya masih empuk.- baso goreng gepeng : baso goreng yang gepeng alias pipih , untuk rasanya agak asin , daging ikan dan ayamnya kurang berasa,  digorengnya pun terlalu garing .- untuk saosnya dominan rasa asem , tapi nambah rasa dari baso gorengnya .","Bakso goreng mekar, bakso goreng gepeng"," < Rp. 50.000


",Riau,Indonesia,3.6
henie_herliani,Third Space,"Pas Dateng udah waiting list, tapi lumayan cepet .Tempatnya luas tapi penuh terus , ga heran karena makanan disini harganya terjangkau dan rasanya enak. Karena penuh jadi ada beberapa menu yg habis.- kopi susu milky : lekoh , perpaduan pas kopi dan susunya . Jadi menu andalannya disini.- signature matcha : matchanya berasa , lekoh dan manisnya pas.- oat coffe latte : kopinya berasa banget , manisnya kurang , lebih dominan ke kopi.- mie kuah tomyum : kuahnya seger , mie nya lembut , ada suwiran ayam dan cekernya . ( Bisa pilih ceker / baso )- Yamin asin :  untuk tipe asinnya sudah pedas , pdhl ga ditanya level brp , mie nya lembut dan enak .Untuk kuahnya bisa pilih isi baso / ceker . - Yamin manis : manisnya pas , mie nya kenyal dan enak , kuahnya berasa kaldu, basonya kenyal dan berasa dagingnya.","Kopi susu milky, Signature Matcha, oat coffe latte, mie kuah tomyam, yamien asin, Yamien manis"," < Rp. 50.000


",Ahmad Yani,Kafe,4.0
henie_herliani,Mister Pho,"Pertama kali nyoba pho disini , tampilannya biasa aja tapi rasanya luar biasa. Sayang pho ga ( chicken ) nya abis , jadi nyobain yang beef aja .Tempatnya mungil , tapi bisa makan ditempat.- Pho beef : mie putih mirip kwetiau tapi ukurannya lebih kecil , toge dan daging sapi yg disiram sama kuah panas . Kuahnya berasa rempah dan kaldunya berasa . Saos sriracha nya nambah rasa jadi enak .Tambah irisan cabe rawit dan perasan jeruk lemon bikin rasanya makin enak . - Orange crush : minuman jeruk yang ada sodanya , ditambah es batu jadi dingin san segar .","pho beef, orange crush"," < Rp. 50.000


",Riau,Vietnam,3.6
henie_herliani,Rama Ramen,"Tempat yang selalu penuh , tapi pelayanannya cepat dan ramah. Pilihan ramennya ada yang biasa dan mini . Disini disediain air putih ditiap meja , salah satu pelayanan yang bagus .- Karai ramen mini  : kuahnya lekoh dan pedas  , mienya tipe kecil dan lembut.Ayam charsiu nya empuk dan enak , kematangan telur rebusnya pas.Ada irisan jamurnya juga .Tambah bubuk cabe dan Chili oil nambah mantep .Untuk versi mini juga sudah kenyang .",Karai ramen mini," < Rp. 50.000


",Riau,Jepang,3.6
henie_herliani,Bebek Racing,"Makan malam didaerah Lengkong yang banyak banget pilihannya. Akhirnya makan di bebek racing , tapi nyobanya yang paket ayam . - paket ayam racing Madura ( nasi tutug oncom ) : dengan bumbu hitam khas Madura yang pas , rasanya gurih dan rempahnya berasa . Ayamnya empuk , nasi tutug oncomnya enak , sambelnya kurang berasa pedas , udah ada tahu dan tempe dan jukut goreng .- paket ayam racing sambal matah ( nasi daun jeruk ) : nasi daun jeruknya wangi dan enak , ayamnya empuk , sambel matahnya matang , tapi kurang pedas , ada tahu, tempe dan jukut goreng .- paket ayam racing serundeng ( nasi putih ) : nasinya bersih , ayamnya empuk , serundeng nya gurih , sambelnya kurang berasa pedas . Paketnya sudah ada tahu , tempe dan jukut gorengnya .- es teh manis : perpaduan teh dan gulanya pas.","Paket ayam racing madura, paket ayam racing sambal matah, paket ayam racing serundeng, Es Teh Manis"," < Rp. 50.000


",Lengkong,Indonesia,3.6
henie_herliani,Bingsoo Korea,"Jalan² malam dilengkong kecil yang surganya aneka makanan. Salfok sama bingsoo Korea .Harganya cuman 8 k untuk ukuran kecil , sudah bisa pilih 1 rasa dan 1 topping.* Untuk rasanya :  Vanilla, coklat ,matcha ,taro, strawberry dan red Velvet.* Untuk topping nya : - chocochip, Oreo , meses , marshmellow, kacang , Twister , vanilla wafer , rainbow springkle, coklat sauce , strawberry sauce dan caramel sauce .- bingsoo matcha topping marshmellow : es nya lembut ( es serut ) , matchanya berasa , manisnya pas dan topping marshmellow nya banyak .",Bingsoo matcha topping marsmellow," < Rp. 50.000


",Lengkong,Korea,3.8
henie_herliani,Pan & Cake,"Cake lembut dan enak , harganya 25 rb sudah dapat 2 pcs. Untuk topping nya bebas boleh pilih sesuai selera.* Pilihan toppingnya : - cheese , matcha , tiramisu, Boba , brulee dan coklat.Nyobain topping tiramisu dan cheese .- cheese : kejunya berasa dan gurih , cakenya lembut , enak dan fluffy.- tiramisu : tiramisu nya berasa , manisnya pas , cakenya lembut, enak dan fluffy .","Cheese, Tiramisu"," < Rp. 50.000


",[ Lengkong ],,3.6
henie_herliani,Bakmie Ayam 58,"Pantesan aja waiting list , ternyata rasanya enak dan harganya terjangkau.Cuman sayang pas kesini mie kalongnya ( mie hitam ) habis .- bakmie original :  pilih topping ayam rica² dan yamin asin . Rasanya gurih, kenyal mie nya pas , ayam rica²nya juga enak , berasa bumbunya - roti bakar keju susu :  ukurannya mengenyangkan bisa buat sharing juga . Kejunya ga pelit , manisnya berasa . Dibakarnya juga pas .- kopi c ice : kopinya khas banget , belum pernah Nemu ditempat lain . Lekoh , enak dan manisnya pas.- teh tarik panas : lekoh , teh nya berasa , manisnya pas .- baso goreng : juara dan wajib dicoba . Rasanya enak , garing , dagingnya berasa , cocolan sausnya mantep.","bakmie original, Roti Bakar Keju Susu, kopi c, Teh Tarik, baso goreng"," < Rp. 50.000


",Dipatiukur,China,3.6
henie_herliani,Kenzu Tea Bar,"Klo ke ciwalk pasti beli minuman ini , dari dulu harganya ga berubah , rasanya juga tetap sama.10 rb udah dapet ukuran large . Selain aneka minuman, ada ice cream juga.- red Velvet : lekoh banget dan manisnya pas .- green tea lemon : rasa segar dari lemonnya , green tea nya berasa .","Red Velvet, green tea lemon"," < Rp. 50.000


",Cihampelas,Minuman,3.8
henie_herliani,Kaybun Dimsum,"Nyobain dimsum yang selalu penuh .Dimsumnya banyak pilihan dari yang basah sampe yang kering .Ada aneka minuman juga .Untuk saos , mayonaise dan Chili oil nya bisa ambil sendiri.Ukuran dimsum disini gendut² semua .- Siomay Ayam : dimsumnya gendut , ayamnya berasa , ada potongan daging udang nya. Rasanya enak dan gurih .- Kumis Naga : garing , gurih dan dagingnya berasa.","Siomay Ayam, kumis naga"," < Rp. 50.000


",Antapani,China,3.8
henie_herliani,Kimiku,"Menu minuman nya ada yang segar dan manis , ada ukuran regular dan large .Kemasannya imut², dan rasanya enak.- Irish berry yoghurt : perpaduan berry dan yoghurt nya pas dan segar banget .- Choco creamy : coklatnya lekoh dan berasa banget , rasanya enak, creamy , dan manisnya pas.","Irish berry yoghurt, Choco Creamy"," < Rp. 50.000


",Antapani,Minuman,3.6
henie_herliani,Spesial Soto Boyolali Hj. Hesti Widodo,"Selain soto , ada aneka menu tambahan kaya gorengan dan sate²an .Pilihan minumannya juga banyak.- Soto ayam kecil : nasi dan sotonya dicampur , ada soun nya juga ,  ukurannya mungil , irisan daging ayamnya empuk dan enak , kuahnya gurih.- Soto sapi kecil : nasi dan irisan daging sapinya dicampur , ada togenya . Ukurannya mungil , daging sapinya empuk , kuahnya gurih .- Soto sapi besar : ukurannya lebih besar , nasi dan sotonya dicampur , ada toge , irisan daging sapinya . Kuahnya gurih dan enak .- Es teh manis : perpaduan teh dan gulanya pas .- Sate paru : empuk , bumbunya berasa .- Bakwan : garing dan ukurannya sedang.- Sosis solo : isinya ada daging cincang dan dilumuri telor , digoreng garing . Rasanya enak dan gurih.","Soto Ayam Kecil, Soto Sapi Kecil, Soto Sapi Besar, Es Teh Manis, Sate Paru, Sosis Solo, Bakwan"," < Rp. 50.000


",Arcamanik,Indonesia,3.8
henie_herliani,Sakabumi Coffee,"Tempat ngopi cantik diarcamanik. Tempatnya mungil , tapi bisa untuk nongki.Ada kopi dan non kopi , ada roti juga.- bumi coffe : kopinya berasa ada rasa paitnya , creamy dan manisnya pas .- chocoberry : coklatnya lekoh banget , ada rasa strawberrynya juga . Rasanya manis dan segar .- cheesy brisket : tipe roti asin , dengan isian keju dan daging asap . Gurih , enak dan renyah.- almond croissant : enak dan renyah , ada isian vla nya yang manis dan gurih . - mushroom toast : tipe roti asin , rotinya empuk , gampang banget dipotongnya , dengan topping keju dan jamur . - cranberry cheese cream : roti dengan taburan cranberry dan isian cheese cream yang enak banget .Ukurannya juga lumayan besar . Favorit pokoknya.","Bumi coffe, Chocoberry, cheesy brisket, Almond croissant, Mushroom Toast, Cranberry cream cheese"," < Rp. 50.000


",Arcamanik,Kafe,3.6
henie_herliani,Miamie Steak by Sawce,"Akhirnya kesampaian nyoba makan disini.Tempatnya lumayan luas dan selalu penuh.Harganya terjangkau, pelayanannya cepat dan  rasanya enak.* untuk sausnya ada 3 pilihan : barbeque, blackpapper dan mushroom. * Untuk pilihan pastanya ada 3 pilihan : Fusilli , spaghetti dan macaroni.- chicken steak with fusilli : ayamnya tebal , empuk, besar , dan crispy. Fusilli nya Al dente , saus blackpapper nya enak dan berasa bumbunya.- chicken steak with spaghetti : ayamnya tebal , empuk dan besar . Spaghetti nya Al dente, porsinya juga banyak. Saus mushroom nya enak .- chicken steak with rice : porsi nasinya mengenyangkan, ayamnya tebal , empuk dan enak.Saus barbeque nya melimpah dan berasa.- es jeruk nipis : seger banget rasa jeruk nipisnya berasa , manisnya pas.- es teh manis : teh nya kurang lekoh , manisnya pas .","Chicken Steak With fusilli, chicken steak with spaghetti, Chicken steak with rice, es jeruk nipis, Es Teh Manis"," < Rp. 50.000


",Riau,Barat,4.0
henie_herliani,Sakabumi Coffee,"Tempat ngopi baru di Arcamanik.Tempatnya estetik ada indoor dan outdoor.Selain kopi ada non coffe dan ada aneka roti .- Saka coffe ice : kopinya berasa ada pait²nya , creamy dan manisnya pas.- Charcoal ice : lekoh dan manisnya berasa.- chocolate ice : berasa banget coklatnya, manisnya pas.","Saka coffee ice, Charcoal ice, Chocolate Ice"," < Rp. 50.000


",Arcamanik,Kafe,3.6
henie_herliani,Cap Roti Buaya,"Roti buaya nya ada ukuran kecil dan besar .- Untuk ukuran kecil ada 3 macam :Original , red Velvet ( merah ) dan pandan ( hijau ) - Pilihan rasa untuk isinya ada : Tiramisu , matcha , strawberry, srikaya , coklat Krenyes , keju Krenyes , alpukat dan taro.- untuk rotinya setelah diisi pilihan rasanya , diangetin di oven . Jadi rotinya datang dalam keadaan panas.Bisa juga pesan roti buaya ukuran besar untuk acara sunatan , isi nya bisa macem² rasa sesuai selera.- buaya darat tiramisu : roti buaya berwarna merah (red Velvet) , untuk luarnya tidak ada rasa, empuk , dalemnya tiramisu yang manisnya pas .- buaya darat matcha : rotinya berwarna hijau ( pandan ) untuk luarnya tidak ada rasa, empuk , dalemnya matcha yang manis banget.","buaya darat tiramisu, buaya darat matcha"," < Rp. 50.000


",Arcamanik,Toko Roti dan Kue,3.8
henie_herliani,Dendeng Batokok Dago,"Tempatnya lumayan luas , tapi penuh terus jadi harus nunggu meja kosong dulu .Walaupun penuh tapi pelayanannya cepat .Untuk sambel dendeng nya bisa pilih sambel ijo / sambel merah .- dendeng batokok : dendeng nya tipe basah , empuk , bumbunya berasa dan enak . Sambel ijonya seger tapi ga berasa pedas .- dendeng kariang : dendeng tipe kering jadi kaya kerupuk gitu kriuk . Rempahnya berasa dan enak. Sambel merahnya oke , cuman pedesnya kurang .- ayam pop : ayamnya gurih dan empuk , sambelnya enak berasa pedasnya.- telur dadar spesial : tebal , luarnya garing tapi dalemnya msh empuk . Gurih dan tidak berminyak . Juara banget telur dadarnya.- es teh susu : lekoh , perpaduan teh dan susunya pas.- es teh manis : tehnya berasa , manisnya pas","Dendeng Batokok, dendeng kariang, Ayam Pop, telur dadar spesial, Es Teh Susu, Es Teh Manis"," < Rp. 50.000


",Dago Atas,Indonesia,3.6
